"","Var1","Freq"
"1","연하男",3
"2","우유부단男",3
"3","근육男",2
"4","동거男",2
"5","상대男",2
"6","성매수男",2
"7","스토킹男",2
"8","중국男",2
"9","갈취男",1
"10","내연男",1
"11","뇌출혈男",1
"12","단신男",1
"13","돌진男",1
"14","뚱보男",1
"15","만취男",1
"16","벤츠돌진男",1
"17","성구매男",1
"18","성매매男",1
"19","소심男",1
"20","스위스男",1
"21","양다리男",1
"22","엉큼男",1
"23","외국男",1
"24","이혼男",1
"25","재벌男",1
"26","전업주부男",1
"27","주눅男",1
"28","중년男",1
"29","중동男",1
"30","직장男",1
"31","채팅男",1
"32","폭력男",1
"33","홍콩男",1
"34","흡연男",1
"35","男女",1
