"","Var1","Freq"
"1","내연女",17
"2","재혼女",5
"3","날씬女",2
"4","이혼女",2
"5","투신女",2
"6","동거女",1
"7","뚱뚱女",1
"8","러시아女",1
"9","미혼女",1
"10","북국女",1
"11","분배소송女",1
"12","불임女",1
"13","성전환女",1
"14","시각장애인女",1
"15","연상女",1
"16","채팅女",1
"17","페루女",1
"18","폐경女",1
