"","Var1","Freq"
"1","내연女",4
"2","동거女",2
"3","소개女",2
"4","강간女",1
"5","기혼女",1
"6","동승내연女",1
"7","브라질女",1
"8","세든女",1
"9","여관女",1
"10","이혼女",1
"11","친구동거女",1
