"","Var1","Freq"
"1","내연女",10
"2","긴머리女",1
"3","네팔女",1
"4","롯데백화점女",1
"5","상대女",1
"6","임신女",1
"7","재혼女",1
"8","정신박약女",1
"9","짝사랑女",1
"10","鐵女",1
