"","Var1","Freq"
"1","한국男",6
"2","성인男",3
"3","동거男",2
"4","상대男",2
"5","예쁜男",2
"6","중년男",2
"7","가난男",1
"8","간통男",1
"9","내연男",1
"10","독거男",1
"11","독신男",1
"12","뚱뚱男",1
"13","묵살男",1
"14","부유男",1
"15","비만男",1
"16","성매매男",1
"17","섹시男",1
"18","스위스男",1
"19","양성반응男",1
"20","엉큼男",1
"21","옆집男",1
"22","이혼男",1
"23","일치男",1
"24","재혼男",1
"25","졸업男",1
"26","출퇴근族ㆍ여행男ㆍ쇼핑女",1
"27","황당男",1
"28","男과女",1
