"","Var1","Freq"
"1","내연男",5
"2","중년男",3
"3","동거男",2
"4","변내男",2
"5","뻔뻔男",2
"6","상대男",2
"7","간통男",1
"8","대졸男",1
"9","동년배男",1
"10","뚱뚱男",1
"11","미혼男",1
"12","브라질男",1
"13","살찐男",1
"14","소심男",1
"15","원조교제男",1
"16","유머男",1
"17","자신男",1
"18","직장男",1
"19","진출男",1
"20","채팅男",1
"21","판사男",1
"22","호스트바男",1
"23","홍콩男",1
"24","황당男",1
"25","흡연男",1
