"","Var1","Freq"
"1","내연女",3
"2","윤락女",3
"3","동거女",2
"4","셋집女",2
"5","母女",2
"6","독신女",1
"7","변심동거女",1
"8","사돈女",1
"9","셋방女",1
"10","이혼女",1
"11","투숙女",1
