"","Var1","Freq"
"1","동거男",5
"2","미혼男",3
"3","상대男",3
"4","성매수男",3
"5","간통男",2
"6","교수男",2
"7","내연男",2
"8","비만男",2
"9","엉큼男",2
"10","연하男",2
"11","직장男",2
"12","한국男",2
"13","고개숙인男",1
"14","근육男",1
"15","대졸男",1
"16","독신男",1
"17","배신男",1
"18","불륜男",1
"19","빼빼男",1
"20","상습절도男",1
"21","성구매男",1
"22","소심男",1
"23","실직男",1
"24","엽기男",1
"25","재력男",1
"26","차버린男",1
"27","채팅男",1
"28","친분男",1
"29","性구매男",1
