"","Var1","Freq"
"1","미혼男",4
"2","한국男",3
"3","연하男",2
"4","중년男",2
"5","흡연男",2
"6","가슴풍만男",1
"7","고소득男",1
"8","교제男",1
"9","나쁜男",1
"10","나체男",1
"11","내연男",1
"12","농촌男",1
"13","대구男",1
"14","대졸실업男",1
"15","대졸男",1
"16","동거男",1
"17","방귀男",1
"18","변심男",1
"19","부킹男",1
"20","붙었男",1
"21","비만男",1
"22","순종男",1
"23","실직男",1
"24","알쏭男",1
"25","완벽男",1
"26","이슬람男",1
"27","작업男",1
"28","장년男",1
"29","정력男",1
"30","조선족男",1
"31","직장男",1
"32","채팅男",1
"33","클릭男",1
"34","호주男",1
"35","性구매男",1
